Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;counterbalance-nev8;checkpoint-hsvv;checkpoint-txsb;checkpoint-9u81;checkpoint-xbnd;Randomise questionnaire elements?;Question Key;Response
3;1685198370714;27/05/2023 14:39:30;1685198370547;2;27/05/2023 16:39:30;132490;1;questionnaire-6tk4;;29754244;0y066rc3;8854567;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x657;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;115029
1;1685190483127;27/05/2023 12:28:03;1685190485200;2;27/05/2023 14:28:05;132490;1;questionnaire-6tk4;;29753135;vyy6m2nm;8854265;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685190593514;27/05/2023 12:29:53;1685190595656;2;27/05/2023 14:29:55;132490;1;questionnaire-6tk4;;29753135;vyy6m2nm;8854265;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Come cambiamenti sottili nelle pieghe del viso, si possano associare a percezioni diverse dell'intensità delle emozioni associate.
3;1685190593691;27/05/2023 12:29:53;1685190595658;2;27/05/2023 14:29:55;132490;1;questionnaire-6tk4;;29753135;vyy6m2nm;8854265;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;110458
1;1685178824980;27/05/2023 09:13:44;1685178824870;2;27/05/2023 11:13:44;132490;1;questionnaire-6tk4;;29751362;9aacwa5l;8853798;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x839;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685179060627;27/05/2023 09:17:40;1685179060312;2;27/05/2023 11:17:40;132490;1;questionnaire-6tk4;;29751362;9aacwa5l;8853798;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x839;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Con questo esprimento penso vogliate indagare la percezione delle emozioni attraverso la mimica facciale. 
Vorrei segnalere chedurante l'espiremento purtroppo alcuni stimoli proposti non si vedevano quindi la valutazione è stata assegnata puramente a caso solo per potere proseguire. "
3;1685179060733;27/05/2023 09:17:40;1685179060315;2;27/05/2023 11:17:40;132490;1;questionnaire-6tk4;;29751362;9aacwa5l;8853798;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1440x839;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;235445
1;1685173760485;27/05/2023 07:49:20;1685173760654;2;27/05/2023 09:49:20;132490;1;questionnaire-6tk4;;29750901;jy2d0igb;8853742;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685174033447;27/05/2023 07:53:53;1685174033562;2;27/05/2023 09:53:53;132490;1;questionnaire-6tk4;;29750901;jy2d0igb;8853742;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"La capacità di riconoscere i diversi gradi e livelli di felicità e neutralità. 
L'ipotesi di ricerca potrebbe essere che quando abbiamo in bocca la penna parte della nostra attenzione è rivolta a quello, diventando l'elaborazione delle espressioni facciali meno rapida e accurata. Oppure quanto l'aver visto precedentemente un volto più felice o uno più neutro condizioni la nostra risposta successiva. "
3;1685174033529;27/05/2023 07:53:53;1685174033563;2;27/05/2023 09:53:53;132490;1;questionnaire-6tk4;;29750901;jy2d0igb;8853742;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x714;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;272909
1;1685133535913;26/05/2023 20:38:55;1685133528997;2;26/05/2023 22:38:48;132490;1;questionnaire-6tk4;;29746394;tdyvghel;8850733;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1536x864;1440x794;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685133618011;26/05/2023 20:40:18;1685133611156;2;26/05/2023 22:40:11;132490;1;questionnaire-6tk4;;29746394;tdyvghel;8850733;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1536x864;1440x794;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;quanto il blocco della mimica potesse influire nella discriminazione delle espressioni facciali
3;1685133618165;26/05/2023 20:40:18;1685133611158;2;26/05/2023 22:40:11;132490;1;questionnaire-6tk4;;29746394;tdyvghel;8850733;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1536x864;1440x794;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;82161
1;1685131865730;26/05/2023 20:11:05;1685131865120;2;26/05/2023 22:11:05;132490;1;questionnaire-6tk4;;29746010;yeyfqt3m;8850439;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685132181478;26/05/2023 20:16:21;1685132180747;2;26/05/2023 22:16:20;132490;1;questionnaire-6tk4;;29746010;yeyfqt3m;8850439;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"immagiono che l'esperimento stesse testando come anche dei leggeri ed impercettibili cambiamenti nell'espressione di una persona, anche di una stessa persana presentata più volte di seguito, possa farci cambiare la percezione dello stato d'animo che sta provando quella persona. credo inoltre che la manipolazione dell'esperimento con la penna in bocca servisse a previenire la simulazione involontaria che si tende a fare dell' espressione di chi ci sta di fronte, in tal modo si dovrebbe risucire ad escludere la variabile ""mirroring"" così da estrapolare solo la considerazione oggettiva che si fa delle espressioni degli altri. "
3;1685132181576;26/05/2023 20:16:21;1685132180748;2;26/05/2023 22:16:20;132490;1;questionnaire-6tk4;;29746010;yeyfqt3m;8850439;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x722;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;315628
1;1685107980127;26/05/2023 13:33:00;1685107978738;2;26/05/2023 15:32:58;132490;1;questionnaire-6tk4;;29739066;d8k0xiv3;8848255;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x929;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685108019534;26/05/2023 13:33:39;1685108018159;2;26/05/2023 15:33:38;132490;1;questionnaire-6tk4;;29739066;d8k0xiv3;8848255;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x929;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;La differenza di percezione dell'emozione altrui con e senza una modifica della mimica facciale dovuta alla penna.
3;1685108019648;26/05/2023 13:33:39;1685108018162;2;26/05/2023 15:33:38;132490;1;questionnaire-6tk4;;29739066;d8k0xiv3;8848255;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1920x1080;1920x929;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;39424
1;1685098036219;26/05/2023 10:47:16;1685098344381;2;26/05/2023 12:52:24;132490;1;questionnaire-6tk4;;29735426;d1qbcpme;8846745;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685098113259;26/05/2023 10:48:33;1685098421331;2;26/05/2023 12:53:41;132490;1;questionnaire-6tk4;;29735426;d1qbcpme;8846745;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;in che modo il blocco della mimica (penna in bocca) interferisce nell'accuratezza del giudizio su espressioni facciali emozionali
3;1685098113335;26/05/2023 10:48:33;1685098421333;2;26/05/2023 12:53:41;132490;1;questionnaire-6tk4;;29735426;d1qbcpme;8846745;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;76952
1;1685097905088;26/05/2023 10:45:05;1685097904899;2;26/05/2023 12:45:04;132490;1;questionnaire-6tk4;;29735377;p0heb6q4;8846758;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1920x914;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685098158735;26/05/2023 10:49:18;1685098158418;2;26/05/2023 12:49:18;132490;1;questionnaire-6tk4;;29735377;p0heb6q4;8846758;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1920x914;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Secondo me si valuta in un primo momento la capacità di riconoscere un tipo di emozione nell'altro, guardando diversi volti che assumono un grado diverso dell'emozione, in questo caso la felicità. Mentre, in un secondo momento si osserva se vi sia un effetto, interferendo in qualche modo con la mimica facciale del partecipante (mettendo in bocca la penna), sulla sua accuratezza nel riconoscere le emozioni che vede raffigurate nei volti.
3;1685098158867;26/05/2023 10:49:18;1685098158422;2;26/05/2023 12:49:18;132490;1;questionnaire-6tk4;;29735377;p0heb6q4;8846758;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1920x914;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;253523
1;1685095844654;26/05/2023 10:10:44;1685095845406;2;26/05/2023 12:10:45;132490;1;questionnaire-6tk4;;29734523;c59an26a;8846452;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685095903712;26/05/2023 10:11:43;1685095904465;2;26/05/2023 12:11:44;132490;1;questionnaire-6tk4;;29734523;c59an26a;8846452;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;La nostra sensibilità specifica alle espressioni facciali e sucessivamente questa nostra stessa sensibilità modulata dal blocco dello zigomatico che ci permette di risuonare maggiormente con le espressioni positive e di sorriso. 
3;1685095903837;26/05/2023 10:11:43;1685095904467;2;26/05/2023 12:11:44;132490;1;questionnaire-6tk4;;29734523;c59an26a;8846452;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1366x768;1366x625;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;59062
1;1685090793455;26/05/2023 08:46:33;1685090793358;2;26/05/2023 10:46:33;132490;1;questionnaire-6tk4;;29732981;jxz1q7xl;8846280;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1080x658;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685091079954;26/05/2023 08:51:19;1685091079442;2;26/05/2023 10:51:19;132490;1;questionnaire-6tk4;;29732981;jxz1q7xl;8846280;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1080x658;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;"Secondo me l'esperimento si pone di indagare la capacità di ciascuno di riconoscere espressioni di felicità, nel suo diverso grado di intensità dell'emozione, probabilmente anche la sua genuinità. 
L'ausilio della penna potrebbe essere un possibile distrattore, dunque probabilmente si indagherà la ppresenza o assenza di differenza tra le due condizioni con e senza penna in bocca, tenendo presente che nella condizzione in cui teniamo la penna in bocca, la nostra simulazione motoria è limitata, forse questo potrebbe influenzare la capacità di riconoscere l'espressione facciale. "
3;1685091080056;26/05/2023 08:51:20;1685091079444;2;26/05/2023 10:51:19;132490;1;questionnaire-6tk4;;29732981;jxz1q7xl;8846280;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1080x658;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;286086
1;1685043682811;25/05/2023 19:41:22;1685043680757;2;25/05/2023 21:41:20;132490;1;questionnaire-6tk4;;29727596;87fjl2oa;8844783;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685043778161;25/05/2023 19:42:58;1685043776143;2;25/05/2023 21:42:56;132490;1;questionnaire-6tk4;;29727596;87fjl2oa;8844783;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Tenere la penna in quel modo dovrebbe simulare l'espressione facciale tipica della tristezza: credo che quello che si vuole indagare è se mantenere un'espressione di tristezza influenza la percezione delle espressioni felici, percependole come meno intense rispetto a come le si percepisce con un'espressione neutra o comunque naturale, oppure se non vi sono differenze tra le due modalità di visione degli stimoli.
3;1685043778266;25/05/2023 19:42:58;1685043776144;2;25/05/2023 21:42:56;132490;1;questionnaire-6tk4;;29727596;87fjl2oa;8844783;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;95387
1;1685043412098;25/05/2023 19:36:52;1685043412018;2;25/05/2023 21:36:52;132490;1;questionnaire-6tk4;;29727555;r2i34ywm;8844754;;complete;;;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 113.0.0.0;1920x1080;1920x977;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685043518938;25/05/2023 19:38:38;1685043518539;2;25/05/2023 21:38:38;132490;1;questionnaire-6tk4;;29727555;r2i34ywm;8844754;;complete;;;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 113.0.0.0;1920x1080;1920x977;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;come l'attivazione facciale triste o contraria alla felicita influisce sulla valutazione della felicità altrui 
3;1685043519039;25/05/2023 19:38:39;1685043518541;2;25/05/2023 21:38:38;132490;1;questionnaire-6tk4;;29727555;r2i34ywm;8844754;;complete;;;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 113.0.0.0;1920x1080;1920x977;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;106524
1;1685042489802;25/05/2023 19:21:29;1685042489670;2;25/05/2023 21:21:29;132490;1;questionnaire-6tk4;;29727390;55fj9cs4;8844707;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685042564575;25/05/2023 19:22:44;1685042564470;2;25/05/2023 21:22:44;132490;1;questionnaire-6tk4;;29727390;55fj9cs4;8844707;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Il ruolo della simulazione motoria nel riconoscimento delle emozioni. 
3;1685042564674;25/05/2023 19:22:44;1685042564472;2;25/05/2023 21:22:44;132490;1;questionnaire-6tk4;;29727390;55fj9cs4;8844707;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x789;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;74802
1;1685029921090;25/05/2023 15:52:01;1685029920947;2;25/05/2023 17:52:00;132490;1;questionnaire-6tk4;;29724275;zcszviw5;8843525;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.6.1;1512x982;1512x893;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685030482667;25/05/2023 16:01:22;1685030482407;2;25/05/2023 18:01:22;132490;1;questionnaire-6tk4;;29724275;zcszviw5;8843525;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.6.1;1512x982;1512x893;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;elaborazione dell'espressione emotiva (neutra vs felice) dei volti e differenze nell'elaborazione (tempi di risposta e valore) con la seconda task con alcuni muscoli per la mimica facciale bloccati
3;1685030482756;25/05/2023 16:01:22;1685030482409;2;25/05/2023 18:01:22;132490;1;questionnaire-6tk4;;29724275;zcszviw5;8843525;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.6.1;1512x982;1512x893;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;561462
1;1685029483675;25/05/2023 15:44:43;1685029483154;2;25/05/2023 17:44:43;132490;1;questionnaire-6tk4;;29724095;d8vbsm7i;8843547;;complete;;;computer;Desktop or Laptop;Windows 10;Opera 98.0.0.0;1536x864;1496x715;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685029545645;25/05/2023 15:45:45;1685029545169;2;25/05/2023 17:45:45;132490;1;questionnaire-6tk4;;29724095;d8vbsm7i;8843547;;complete;;;computer;Desktop or Laptop;Windows 10;Opera 98.0.0.0;1536x864;1496x715;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Credo che l'obiettivo fosse quello di vedere se bloccare la mimica facciale interferisse nella valutazione dell'intensità del sorriso della foto
3;1685029545920;25/05/2023 15:45:45;1685029545170;2;25/05/2023 17:45:45;132490;1;questionnaire-6tk4;;29724095;d8vbsm7i;8843547;;complete;;;computer;Desktop or Laptop;Windows 10;Opera 98.0.0.0;1536x864;1496x715;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;62017
1;1685022023459;25/05/2023 13:40:23;1685022003010;2;25/05/2023 15:40:03;132490;1;questionnaire-6tk4;;29721071;anca7sid;8842360;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.50;1536x864;1482x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685022191573;25/05/2023 13:43:11;1685022170874;2;25/05/2023 15:42:50;132490;1;questionnaire-6tk4;;29721071;anca7sid;8842360;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.50;1536x864;1482x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Meccanismo di simulazione per il riconoscimento delle spressioni facciali emozionali. Nella prima parte di esperimento, noi soggetti sperimentali avevamo la mimica facciale libera e quindi la possibilità di simulare l'espressione da riconoscere, di riprodurre attraverso i nostri muscoli facciali il pattern di contrazione muscolare dell'altro. Nella seconda condizione invece, la penna in bocca bloccava la nostra mimicry impedendoci di riprodurre sottosoglia l'espressione facciale altrui e interferendo quindi con la prestazione al compito di riconoscimento dell'emozione.
3;1685022191701;25/05/2023 13:43:11;1685022170875;2;25/05/2023 15:42:50;132490;1;questionnaire-6tk4;;29721071;anca7sid;8842360;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.50;1536x864;1482x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;167865
1;1685019287728;25/05/2023 12:54:47;1685019287279;2;25/05/2023 14:54:47;132490;1;questionnaire-6tk4;;29719854;xct0v920;8841999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x656;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685019337455;25/05/2023 12:55:37;1685019337050;2;25/05/2023 14:55:37;132490;1;questionnaire-6tk4;;29719854;xct0v920;8841999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x656;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Potrebbe valutare l'influenza del feedback facciale relativo alla penna in bocca, sul riconoscimento di espressioni facciali di felicità spontanee/fasulle
3;1685019337547;25/05/2023 12:55:37;1685019337051;2;25/05/2023 14:55:37;132490;1;questionnaire-6tk4;;29719854;xct0v920;8841999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x656;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;49772
1;1685019253260;25/05/2023 12:54:13;1685019255978;2;25/05/2023 14:54:15;132490;1;questionnaire-6tk4;;29719844;120x2v0s;8841869;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.50;1536x864;1482x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685019355488;25/05/2023 12:55:55;1685019358259;2;25/05/2023 14:55:58;132490;1;questionnaire-6tk4;;29719844;120x2v0s;8841869;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.50;1536x864;1482x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Il riconoscimento delle espressioni facciali emozionali
3;1685019355593;25/05/2023 12:55:55;1685019358261;2;25/05/2023 14:55:58;132490;1;questionnaire-6tk4;;29719844;120x2v0s;8841869;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.50;1536x864;1482x746;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_even;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;102284
1;1685007479532;25/05/2023 09:37:59;1685007479327;2;25/05/2023 11:37:59;132490;1;questionnaire-6tk4;;29714903;wxl3gmt8;8840647;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 109.0.0.0;1440x900;1440x821;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
2;1685007588658;25/05/2023 09:39:48;1685007588489;2;25/05/2023 11:39:48;132490;1;questionnaire-6tk4;;29714903;wxl3gmt8;8840647;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 109.0.0.0;1440x900;1440x821;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;VisualizingTool;Penso di si, penso che steste indagando quanto tendiamo a mimare le espressioni facciali mentre ne guardiamo una, e per questo abbiamo tenuto in bocca la penna per far si che la nostra espressione fosse piu statica e che fosse piu difficle per noi imitare la perosna di fronte. per il resto non so :)
3;1685007588804;25/05/2023 09:39:48;1685007588491;2;25/05/2023 11:39:48;132490;1;questionnaire-6tk4;;29714903;wxl3gmt8;8840647;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 109.0.0.0;1440x900;1440x821;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;END QUESTIONNAIRE;109164
1;1684921401595;24/05/2023 09:43:21;1684921402892;2;24/05/2023 11:43:22;132490;1;questionnaire-6tk4;;29692443;nko6c8o3;8833999;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1168x657;1298x613;feedback_check;;;Generic Feedback Questionnaire;5;Spreadsheet_odd;Consent Check;task_check;Demo_check;feedback_check;No;BEGIN QUESTIONNAIRE;
